id,date,city_st,location,size,size_str,urls,collection
33069,2020-05-29,"Buffalo, NY","Buffalo, NY",,nan,['https://www.oleantimesherald.com/news/hundreds-gather-for-second-olean-protest-against-police-brutality/article_051ec30f-920c-51a0-b8f6-23053e35a998.html'],Count Love
33290,2020-05-29,"Anchorage, AK","Anchorage, AK",,nan,['https://www.alaskapublic.org/2020/06/04/from-kotzebue-to-ketchikan-alaskans-protested-the-killing-of-george-floyd-calling-for-justice/'],Count Love
33383,2020-05-29,"Bethel, CT","Bethel, CT",,nan,['https://www.newstimes.com/local/article/Some-people-need-to-wake-up-Protest-15318437.php'],Count Love
29770,2020-05-30,"Seattle, WA","Westlake Center, Seattle, WA",1000.0,1000.0,"['https://www.seattletimes.com/seattle-news/protest-updates-as-the-country-reacts-to-the-death-of-george-floyd-follow-the-latest-developments-in-seattle-and-elsewhere/', 'https://apnews.com/22ae70d327f2ab3da83c75408d280d76', 'https://www.thenewstribune.com/news/state/article243117176.html', 'https://apnews.com/1b08eba617cb83f66c15316d8e2d3fef', 'https://www.peninsuladailynews.com/news/police-watchdog-eyeing-pepper-spray-use-against-protesters/', 'https://www.capitolhillseattle.com/2020/06/sixth-day-of-protest-in-seattle-brings-victories-for-the-movement-and-another-night-of-protest-on-capitol-hill/', 'https://www.seattletimes.com/seattle-news/watchdog-groups-to-seattles-mayor-and-police-chief-spd-should-stop-using-tear-gas-on-demonstrators/', 'https://www.king5.com/article/news/local/washington-protests-seattle-demonstrations-real-time-updates-live-blog-monday-june-8/281-fe44844b-f212-457b-be77-2fc280bb678d', 'https://www.adn.com/nation-world/2020/06/12/tacoma-woman-accused-of-torching-five-police-vehicles-during-seattle-protest/', 'https://www.king5.com/article/news/local/seattle/seattle-protest-death-of-george-floyd/281-bba2f836-c4a2-48e1-b5df-189527e08a7d', 'https://komonews.com/news/local/peaceful-protest-planned-in-seattle-this-weekend-after-george-floyds-death']",Count Love
29794,2020-05-30,"Salt Lake City, UT","Salt Lake City, UT",1000.0,1000.0,"['https://www.ksl.com/article/46758940/protestors-demanding-justice-for-george-floyd-vandalize-salt-lake-city-public-safety-building', 'https://www.foxtv.com/news/man-seen-brandishing-bow-aiming-arrow-at-protesters-in-salt-lake-city', 'https://www.sltrib.com/news/politics/2020/06/01/outsiders-coming-salt/', 'https://www.sltrib.com/news/2020/06/01/salt-lake-city-police', 'https://www.sltrib.com/news/politics/2020/06/02/wake-protests-salt-lake/', 'https://www.sltrib.com/news/2020/06/04/man-who-drew-bow-arrow/', 'https://www.deseret.com/indepth/2020/6/10/21270766/protest-geroge-floyd-border-patrol-drone-surveillance-national-guard-helicopter-black-hawk', 'https://www.stamfordadvocate.com/news/article/GOP-governor-candidates-clash-over-protest-15346437.php', 'http://www.fightbacknews.org/2020/5/28/salt-lake-protest-police-killings-national-day-action-may-30']",Count Love
29803,2020-05-30,"Dayton, OH","Dayton, OH",400.0,400.0,"['https://www.daytondailynews.com/news/local/dozens-gather-for-protest-federal-building-downtown-dayton/x4uJXjeBmi9fpiu0OB9i4H/', 'https://www.daytondailynews.com/news/dayton-protest-timeline-events-from-gathering-protesters-curfew/6tKIYsngW4VbyadVQnZgGO/', 'https://www.daytondailynews.com/news/local/after-chaos-columbus-organizers-want-peaceful-protest-dayton/YrAQ74piwmQl6Orvo7SV8N/']",Count Love
29809,2020-05-30,"Columbia, SC","State House, Columbia, SC",1000.0,1000.0,"['https://www.live5news.com/2020/05/30/rally-george-floyd-saturday-marion-square/', 'https://www.wistv.com/2020/05/31/full-recap-officers-hurt-more-than-people-arrested-after-peaceful-protest-george-floyd-turned-violent/', 'https://www.wistv.com/2020/06/01/how-about-work-with-us-sheriff-says-protesters-should-find-another-course-action-third-day-columbia-protests-begin/', 'https://www.wistv.com/2020/06/02/live-peaceful-protesters-begin-march-state-house-through-downtown-columbia/', 'https://www.wistv.com/2020/06/02/sc-protesters-dispute-looting-charges-weekend-protests/', 'https://www.wistv.com/2020/06/04/live-cpd-officers-kneel-join-protesters-moment-silence/', 'https://www.tennessean.com/story/news/2020/06/02/what-made-greenville-sc-different-george-floyd-protests-columbia-charleston/5315685002/', 'https://www.thestate.com/news/local/article243368696.html', 'https://www.thestate.com/news/local/civil-rights/article243087031.html']",Count Love
29811,2020-05-30,"Philadelphia, PA","Philadelphia, PA",3000.0,3000.0,"['https://www.fox29.com/news/protestors-rally-in-honor-george-floyd-at-philadelphias-city-hall', 'https://www.delawareonline.com/story/news/2020/05/30/not-just-black-thing-anymore-wilmington-protesters-say-demanding-justice-george-floyd/5286392002/', 'https://triblive.com/news/pennsylvania/national-guard-deployed-as-philadelphia-protest-turn-violent/', 'https://www.ldnews.com/story/news/2020/06/02/protest-against-police-brutality-george-floyd-thursday-lebanon-pa/3124111001/', 'https://www.pennlive.com/news/2020/06/feds-charge-woman-with-torching-police-cars-amid-violence-after-protest-over-george-floyds-death.html', 'https://www.inquirer.com/news/mayor-jim-kenney-philadelphia-city-hall-protest-george-floyd-20200529.html']",Count Love
29821,2020-05-30,"Iowa City, IA","Pentacrest, Iowa City, IA",750.0,750.0,"['https://www.press-citizen.com/story/news/2020/05/30/hundreds-iowa-city-break-state-order-peacefully-protest-police-brutality/5286389002/', 'https://www.thegazette.com/subject/news/community/iowa-city-rally-in-response-to-george-floyd-death-draws-hundreds-to-downtown-iowa-city-20200530', 'https://littlevillagemag.com/interim-icpd-chief-vows-police-remove-riot-gear/', 'https://www.desmoinesregister.com/story/news/2020/06/04/george-floyd-protests-iowa-city-mayor-not-ok-use-tear-gas-police/3149678001/', 'https://www.press-citizen.com/story/news/2020/05/29/iowa-city-rally-planned-tribute-george-floyd/5282766002/']",Count Love
29823,2020-05-30,"Des Moines, IA","Des Moines, IA",1000.0,1000.0,"['https://www.nhregister.com/news/article/Protesters-march-through-Iowa-capital-after-15305595.php', 'https://www.desmoinesregister.com/story/news/2020/05/31/what-we-know-george-floyd-protests-end-violence-arrests-des-moines-iowa/5299433002/', 'https://www.desmoinesregister.com/story/news/2020/06/01/iowa-george-floyd-minnesota-police-justice-protest-demonstration-riot/5307947002/', 'https://www.lajuntatribunedemocrat.com/news/20200602/peaceful-protesters-lament-violence-at-george-floyd-demonstrations-but-understand-rage-behind-it', 'https://www.iowastatedaily.com/news/des-moines-peaceful-protest-terrace-hill-governors-mansion-june-2-2020-black-lives-matter-movement-des-moines-police-department/article_c7d44728-a553-11ea-b95b-a777ca3d4224.html', 'https://www.radioiowa.com/2020/06/04/police-use-tear-gas-to-break-up-iowa-city-protest/', 'https://www.desmoinesregister.com/story/news/2020/05/29/des-moines-rally-honor-george-floyd-black-man-killed-minneapolis-police/5282178002/']",Count Love
29825,2020-05-30,"New York, NY","Harlem, New York, NY",100.0,100.0,"['https://apnews.com/d0ddb1cb0f7841f8b7846901797b89cc', 'https://newyork.cbslocal.com/2020/05/31/de-blasio-says-he-saw-a-lot-of-restraint-by-nypd-amid-george-floyd-protests-pledges-investigations-into-specific-incidents/', 'https://www.nydailynews.com/new-york/nyc-crime/ny-manhattan-protest-george-floyd-attack-police-monahan-20200529-fk24qclpwvgnziodyss2l4hbri-story.html']",Count Love
29827,2020-05-30,"Mansfield, OH","Central Park, Mansfield, OH",100.0,100.0,"['https://www.mansfieldnewsjournal.com/story/news/2020/05/30/hundreds-gather-central-park-black-lives-matter-protest/5291348002/', 'https://www.mansfieldnewsjournal.com/story/news/2020/05/29/peaceful-black-lives-matter-protest-planned-downtown-mansfield/5282475002/']",Count Love
29828,2020-05-30,"Kalamazoo, MI","Kalamazoo, MI",100.0,100.0,"['https://www.youtube.com/watch?v=IxiayugZmrg', 'https://www.mlive.com/news/kalamazoo/2020/05/throngs-crowd-downtown-kalamazoo-from-days-second-protest.html', 'https://www.mlive.com/news/kalamazoo/2020/06/silent-protesters-hold-demonstration-in-kalamazoo.html', 'https://wkzo.com/news/articles/2020/jun/02/kdps-addresses-weekend-protest-response-concerns/1024535/', 'https://www.mlive.com/public-interest/2020/06/thousands-of-michiganders-have-marched-through-tears-and-tear-gas-to-protest-police-brutality-are-we-finally-ready-for-real-change.html', 'https://www.fox17online.com/news/local-news/kzoo-bc/kalamazoo/very-peaceful-protest-planned-for-kalamazoo-this-saturday']",Count Love
29830,2020-05-30,"Monterey, CA","Monterey, CA",200.0,200.0,"['http://www.montereycountyweekly.com/blogs/news_blog/hundreds-gather-in-monterey-and-seaside-to-protest-for-justice-for-george-floyd-and-an/article_e3d62e38-a2c8-11ea-8f8d-df6a6c0357e8.html', 'https://www.thecalifornian.com/story/news/2020/06/02/protesters-monterey-briefly-interrupt-traffic-highway-1/3128289001/', 'https://www.thecalifornian.com/story/news/2020/05/31/over-200-hundred-show-support-george-floyd-monterey-county/5291924002/', 'http://www.montereycountyweekly.com/blogs/news_blog/justice-for-george-floyd-protest-in-monterey-organized-for-saturday-morning/article_ca00aa5e-a1fd-11ea-80bf-2f14f94cfd30.html']",Count Love
29831,2020-05-30,"Nashville, TN","Metro Courthouse, Nashville, TN",1000.0,1000.0,"['https://www.wsbtv.com/news/trending/police-precinct-overrun-by-protesters-minneapolis/T6EPJMZFNJHGXMRKXDUXRITKTA/', 'https://www.tennessean.com/story/news/local/2020/05/31/nashville-protests-28-people-arrested-after-saturday-rally/5299019002/', 'https://www.tennessean.com/story/news/health/2020/06/01/did-nashville-protest-spread-coronavirus-we-know-week/5307905002/', 'https://www.tennessean.com/story/news/2020/06/01/nashville-protest-arrests-details-court-records/5312579002/', 'https://www.tennessean.com/story/news/2020/06/04/nashville-police-arrest-3-cruiser-damage-protest/3145912001/', 'https://www.tennessean.com/story/news/local/2020/06/04/teens-lead-nashville-march-protest-george-floyd/3151774001/', 'https://www.tennessean.com/story/news/local/2020/05/29/nashville-rally-response-george-floyds-death-set-saturday/5281896002/']",Count Love
29833,2020-05-30,"Laredo, TX","Laredo, TX",100.0,100.0,"['https://www.lmtonline.com/local/article/Laredoans-hold-protest-at-City-Hall-15306004.php', 'https://www.lmtonline.com/local/article/Laredo-protesters-to-gather-at-city-hall-in-15303858.php']",Count Love
29840,2020-05-30,"Appleton, WI","Houdini Plaza, Appleton, WI",1000.0,1000.0,"['https://www.jsonline.com/story/news/2020/05/30/madison-protest-george-floyd-death-capitol-could-see-thousands/5289309002/', 'https://www.wbay.com/content/news/Women-create-shirts-for-Appleton-protesters-570905301.html', 'https://www.wbay.com/content/news/High-school-students-organize-protest-in-Appleton-hundreds-attend-570912811.html', 'https://www.postcrescent.com/story/news/2020/05/29/george-floyd-protests-appleton-black-lives-matter-march-planned-saturday/5285256002/']",Count Love
29841,2020-05-30,"Providence, RI","State House, Providence, RI",1000.0,1000.0,"['https://www.wpri.com/top-stories/rally-to-be-held-in-providence-to-protest-george-floyds-death/', 'https://www.providencejournal.com/news/20200530/we-are-tired-say-hundreds-in-rally-against-killing-of-george-floyd', 'https://www.wpri.com/news/local-news/providence/june-5-protest-in-providence/', 'https://www.providencejournal.com/news/20200605/thousands-demonstrate-peacefully-in-providence-protest-of-george-floydrsquos-death', 'https://www.abc6.com/black-lives-matter-ri-to-hold-protest-in-wake-of-george-floyds-death/']",Count Love
29844,2020-05-30,"Englewood, NJ","Mackay Park, Englewood, NJ",1000.0,1000.0,"['https://www.northjersey.com/story/news/local/2020/05/30/nj-protests-thousands-rally-newark-englewood-george-floyd/5287303002/', 'https://www.dailyrecord.com/story/news/2020/05/31/morristown-nj-black-lives-matter-funeral-procession-george-floyd/5299439002/', 'https://www.app.com/story/news/local/how-we-live/race/2020/06/01/george-floyd-black-lives-matter-nj-protests-trenton-newark-atlantic-city/5307346002/', 'https://www.nj.com/news/2020/06/nj-has-had-dozens-of-george-floyd-protests-so-far-heres-whats-happened-at-them.html', 'https://www.northjersey.com/story/news/bergen/englewood/2020/05/29/george-floyd-death-minneapolis-prompts-englewood-nj-rally/5282595002/']",Count Love
29867,2020-05-30,"Madison, WI","Madison, WI",2000.0,2000.0,"['http://waow.com/2020/05/30/justice-for-george-protest-happening-outside-state-capitol-in-madison/', 'https://www.nhregister.com/news/article/Peaceful-Madison-protest-over-Floyd-death-turns-15306502.php', 'https://www.channel3000.com/live-community-organizers-hold-press-conference-following-weekend-of-civil-unrest-in-downtown-madison/', 'https://www.dailycardinal.com/article/2020/06/after-13-hours-of-peaceful-protest-riots-break-out-in-madison-for-the-third-straight-night', 'https://www.channel3000.com/protesters-ralling-in-support-of-george-floyd-gather-march-in-milwaukee/']",Count Love
29872,2020-05-30,"Cleveland, OH","Cleveland, OH",1000.0,1000.0,"['https://www.cleveland.com/crime/2020/05/cleveland-protests-over-george-floyds-death-begin-at-free-stamp.html', 'https://www.cleveland.com/metro/2020/05/cleveland-police-chief-suggests-protesters-who-sparked-violence-during-george-floyd-demonstrations-were-not-from-here.html', 'https://www.cleveland.com/crime/2020/06/cleveland-police-chiefs-approach-to-george-floyd-protest-a-sharp-contrast-to-de-escalation-efforts-during-tamir-rice-rnc-demonstrations.html', 'https://www.cleveland.com/crime/2020/06/large-police-presence-surrounds-clevelands-first-district-station-ahead-of-protest-of-george-floyd-killing-law-enforcement-brutality.html', 'https://www.cleveland.com/crime/2020/06/protesters-and-cleveland-officers-kneel-pray-together-during-george-floyd-demonstration-at-police-station.html', 'https://fox8.com/news/plan-reveals-cleveland-police-expected-little-trouble-from-protest-i-team/', 'https://www.youtube.com/watch?v=tVufaJ95LLQ', 'https://www.cleveland.com/crime/2020/06/man-accused-of-setting-fire-to-parking-lot-booth-amid-rioting-that-followed-protest-in-downtown-cleveland.html', 'https://fox8.com/news/no-justice-no-peace-citizens-gather-in-downtown-canton-to-protest-george-floyds-death/']",Count Love
29892,2020-05-30,"Denver, CO","State Capitol, Denver, CO",1000.0,1000.0,"['https://www.thedenverchannel.com/news/local-news/10-000-or-more-people-expected-in-3rd-day-of-protests-for-george-floyd-in-downtown-denver', 'https://gazette.com/news/colorado-protests-more-than-1-000-march-in-colorado-springs-denver-imposes-curfew-as-unrest/article_d8a4d65a-a2c7-11ea-b8b9-0768f892d8df.html', 'https://www.thedenverchannel.com/news/local-news/fourth-day-of-protests-grow-tense-as-police-try-to-move-crowds-away-from-government-buildings', 'https://gazette.com/news/live-coverage-colorado-springs-commissioners-support-peaceful-protests-petition-to-remove-police-chief-niski-circulates/article_dd574254-a4fd-11ea-ac84-4392deadd5e1.html', 'https://apnews.com/2990e9399fe126a931af03109304e295', 'https://www.coloradoindependent.com/2020/06/05/media-colorado-journalists-police/', 'https://www.thedenverchannel.com/news/local-news/man-could-lose-eye-after-being-hit-by-projectile-in-denver-protest', 'https://www.usatoday.com/in-depth/news/nation/2020/06/19/police-break-rules-shooting-protesters-rubber-bullets-less-lethal-projectiles/3211421001/', 'https://www.thedenverchannel.com/news/local-news/denver-mayor-police-chief-say-officers-showed-restraint-during-george-floyd-protest']",Count Love
29896,2020-05-30,"Boulder, CO","Central Park, Boulder, CO",500.0,500.0,"['https://www.dailycamera.com/hundreds-march-through-boulder-demanding-justice-for-george-floyd', 'https://www.thedenverchannel.com/news/local-news/shots-fired-near-protest-at-colorado-capitol-demanding-justice-for-george-floyd']",Count Love
29899,2020-05-30,"Pittsburgh, PA","Pittsburgh, PA",3000.0,3000.0,"['https://www.nj.com/news/2020/05/hundreds-gather-in-pennsylvania-cities-to-protest.html', 'https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981', 'https://www.foxnews.com/us/pittsburgh-police-hunt-man-accused-of-inciting-a-riot-during-george-floyd-protestdowntown', 'https://www.pghcitypaper.com/pittsburgh/police-used-rubber-bullets-smoke-and-chemical-munitions-against-protesters-during-a-march-in-east-liberty-in-honor-of-george-floyd/Content?oid=17389207', 'https://www.wtae.com/article/pittsburgh-police-officer-speaks-to-protesters-in-market-square/32748886', 'https://triblive.com/local/pittsburgh-allegheny/black-lives-matter-protest-scheduled-in-monroeville/', 'https://triblive.com/local/pittsburgh-allegheny/police-arrest-whitehall-man-accused-of-setting-pittsburgh-police-suv-on-fire-during-protest/', 'https://triblive.com/local/pittsburgh-allegheny/police-seek-man-suspected-in-assault-damage-to-police-suv-during-pittsburgh-protest/', 'https://triblive.com/local/pittsburgh-allegheny/police-seek-another-suspect-in-vandalism-looting-assault-during-pittsburgh-protest/', 'https://www.pghcitypaper.com/pittsburgh/pittsburghers-to-protest-in-response-to-minneapolis-police-killing-of-george-floyd/Content?oid=17371795']",Count Love
29900,2020-05-30,"Huntsville, AL","Huntsville, AL",,nan,"['https://whnt.com/news/huntsville/peaceful-rally-over-death-of-george-floyd-held-in-downtown-huntsville/', 'https://www.dailyrepublic.com/all-dr-news/wires/rubber-bullets-tear-gas-pepper-spray-what-happened-in-huntsville-through-the-eyes-of-protesters-al-com/', 'https://www.al.com/news/2020/05/george-floyd-breonna-taylors-deaths-to-be-protested-in-mobile-on-sunday.html']",Count Love
29901,2020-05-30,"Atlanta, GA","Atlanta, GA",150.0,150.0,"['https://www.wsav.com/news/local-news/happening-soon-mayor-van-johnson-holds-press-conference-to-address-local-protests/', 'https://www.masslive.com/celtics/2020/05/george-floyd-death-celtics-jaylen-brown-leads-atlanta-protest-our-voices-need-to-be-heard.html', 'https://www.news4jax.com/news/2020/06/02/georgia-gov-kemp-on-protests-violence-and-destruction-is-unacceptable/', 'https://www.ajc.com/news/crime--law/majority-protesters-arrested-last-weekend-were-from-atlanta-figures-show/uberbc97GLizAXDSVgpNEN/', 'https://www.henryherald.com/news/world_nation/6-atlanta-police-officers-booked-on-charges-after-alleged-use-of-excessive-force-during-protest/article_ddc0406d-fa07-59cf-9f8d-4bfde9149a67.html', 'https://www.al.com/news/2020/05/george-floyd-breonna-taylors-deaths-to-be-protested-in-mobile-on-sunday.html']",Count Love
29904,2020-05-30,"DeKalb, IL","Memorial Park, DeKalb, IL",300.0,300.0,"['https://www.daily-chronicle.com/2020/05/30/nearly-100-gathered-so-far-for-black-lives-matter-protest-in-dekalb-saturday/asbxvh0/', 'https://www.daily-chronicle.com/2020/06/01/dekalb-interim-police-chief-responds-to-sundays-peaceful-protest-looting-this-behavior-is-not-healthy-for-our-community/ai8fas3/', 'https://www.daily-chronicle.com/2020/05/29/black-lives-matter-protest-march-planned-for-saturday-in-dekalb/a8t3he4/']",Count Love
29906,2020-05-30,"New Orleans, LA","Duncan Plaza, New Orleans, LA",1500.0,1500.0,"['https://www.tennessean.com/story/news/american-south/2020/05/30/george-floyd-protests-new-orleans-crowds-gather-solidarity-minneapolis/5284826002/', 'https://www.nola.com/news/article_5bd641e4-a2d2-11ea-a1e4-b37ae5c25db3.html', 'https://www.nola.com/news/crime_police/article_01c56464-a44e-11ea-a5e0-7f245d162d09.html', 'https://www.nola.com/gambit/news/the_latest/article_02d72458-a1e9-11ea-b978-1f6d90f5ae48.html']",Count Love
29908,2020-05-30,"Indianapolis, IN","Monument Circle, Indianapolis, IN",1000.0,1000.0,"['https://www.wishtv.com/news/crime-watch-8/watch-replay-of-friday-night-protest-in-downtown-indianapolis/', 'https://www.indystar.com/story/news/investigations/2020/05/31/indianapolis-police-protests-violence-escalates-civil-unrest-george-floyd-racial-tensions/5292025002/', 'https://www.idsnews.com/article/2020/06/former-iufb-player-chris-beaty-killed-in-shooting-during-indianapolis-protest', 'https://www.usatoday.com/story/news/nation/2020/06/03/george-floyd-protests-quincy-mason-minneapolis-washington-curfew/3134191001/', 'https://www.indystar.com/story/news/crime/2020/06/04/indianapolis-protests-why-impd-police-have-shifted-tear-gas-hugs/3144106001/', 'https://www.indystar.com/story/news/local/indianapolis/2020/05/29/indianapolis-police-shooting-two-dozen-protest-dreasjon-reed-death/5286076002/']",Count Love
29911,2020-05-30,"Chicago, IL","Chicago, IL",3000.0,3000.0,"['https://www.adn.com/nation-world/2020/05/30/national-guard-summoned-to-aid-cities-as-protesters-and-looters-clash-with-police/', 'https://apnews.com/a3af82bc865f1ff7ea0266a49db250aa', 'https://chicago.suntimes.com/city-hall/2020/5/29/21274941/mayor-lori-lightfoot-responds-president-trump-threat-minneapolis-protesters-with-coded-vulgarity']",Count Love
29915,2020-05-30,"Fort Wayne, IN","Fort Wayne, IN",,nan,"['https://www.journalgazette.net/article/20200530/WEB/200539989', 'https://www.wane.com/top-stories/watch-the-heart-and-chaos-of-fort-waynes-protest-for-george-floyd/', 'https://www.wane.com/news/local-news/barriers-installed-in-downtown-fort-wayne-where-protesters-gather/', 'https://www.wane.com/news/local-news/allen-county-prosecutor-to-discuss-arrests-and-charges-against-protesters/', 'https://www.wane.com/news/local-news/fort-wayne-police-dont-anticipate-violent-protests-in-city/']",Count Love
29916,2020-05-30,"Rochester, MN","Rochester, MN",100.0,100.0,"['https://www.postbulletin.com/news/6514711-Hundreds-gather-for-rally-protest-at-Rev.-Dr.-Martin-Luther-King-Jr.-Park', 'https://www.kimt.com/content/news/Peaceful-protest-looks-for-justice-for-George-Floyd-and-his-family-570871681.html']",Count Love
29917,2020-05-30,"Scranton, PA","Scranton, PA",,nan,"['http://www.thetimes-tribune.com/news/peaceful-protest-in-scranton-marks-call-for-justice-1.2633541', 'http://www.thetimes-tribune.com/news/peaceful-protest-planned-for-downtown-scranton-saturday-after-high-profile-deaths-of-minorities-1.2633064', 'http://www.citizensvoice.com/news/peaceful-protest-planned-in-scranton-1.2633145']",Count Love
29923,2020-05-30,"Newark, NJ","Newark, NJ",5000.0,5000.0,"['https://www.nj.com/news/2020/05/george-floyd-police-brutality-protest-starts-peacefully-in-newark-with-chants-of-i-cant-breathe.html', 'https://www.app.com/story/news/local/western-monmouth-county/freehold-township/2020/05/30/freehold-township-protest-against-death-george-floyd-described-peaceful/5295654002/', 'https://www.app.com/story/news/local/how-we-live/race/2020/06/01/george-floyd-black-lives-matter-nj-protests-trenton-newark-atlantic-city/5307346002/', 'https://www.nj.com/coronavirus/2020/06/murphy-praises-nj-protesters-but-asks-for-caution-social-distancing-to-avoid-coronavirus-spread.html', 'https://www.montclairlocal.news/2020/06/02/george-floyd-protests-march-rally-montclair-nj/', 'https://www.nj.com/news/2020/06/nj-has-had-dozens-of-george-floyd-protests-so-far-heres-whats-happened-at-them.html', 'https://www.nj.com/essex/2020/05/george-floyd-protest-coming-to-nj-city-this-weekend.html']",Count Love
29924,2020-05-30,"Columbus, OH","Columbus, OH",2000.0,2000.0,"['https://www.nbc4i.com/news/local-news/rep-joyce-beatty-columbus-city-council-president-hardin-pepper-sprayed-during-protest/', 'https://www.cleveland.com/metro/2020/05/police-protesters-clash-in-downtown-cleveland-during-george-floyd-protests-as-businesses-looted-curfew-imposed.html', 'https://www.nbc4i.com/news/motivated-to-take-action-portestors-sahre-why-they-attend/', 'https://www.foxtv.com/news/ohio-congresswoman-pepper-sprayed-during-george-floyd-protest-says-demonstrations-must-be-peaceful', 'https://www.dispatch.com/news/20200603/police-city-evaluate-actions-toward-protesters']",Count Love
29926,2020-05-30,"Springfield, MO","Springfield, MO",100.0,100.0,"['https://www.news-leader.com/story/news/local/ozarks/2020/05/30/springfield-missouri-george-floyd-protests/5293355002/', 'https://www.ky3.com/content/news/Another-protest-near-Glenstone-and-Battlefield-expected-Sunday-570905151.html', 'https://www.ky3.com/content/news/Protests-underway-at-Glenstone-and-Battlefield-for-second-straight-day-570907391.html', 'https://www.news-leader.com/story/news/crime/2020/06/04/springfield-george-floyd-protests-greene-county-deputy-facebook-post/3136286001/', 'https://www.ky3.com/content/news/Dozens-gather-in-Springfield-protest-racial-injustice-after-George-Floyds-death-570873331.html']",Count Love
29927,2020-05-30,"Wilmington, DE","Wilmington, DE",1000.0,1000.0,"['https://www.inquirer.com/news/philadelphia/live/george-floyd-protest-philadelphia-minneapolis-police-20200530.html', 'https://www.delawareonline.com/story/news/2020/05/30/not-just-black-thing-anymore-wilmington-protesters-say-demanding-justice-george-floyd/5286392002/', 'https://www.delawareonline.com/story/news/2020/05/30/wilmington-protests-george-floyd-turn-violent-night/5295496002/', 'https://www.delawareonline.com/story/news/2020/06/02/negotiations-restraint-how-police-responded-wilmington-protest-riot/5310940002/', 'https://www.capegazette.com/article/organizers-pull-out-june-5-protest-independent-rally-still-planned/203024', 'https://www.delawareonline.com/story/news/2020/06/04/how-delaware-officials-tried-persuade-organizers-postpone-fridays-protest/3142946001/']",Count Love
29930,2020-05-30,"Durango, CO","Durango, CO",300.0,300.0,"['https://durangoherald.com/articles/326451', 'https://the-journal.com/articles/177710', 'https://durangoherald.com/articles/326748', 'https://durangoherald.com/articles/326378']",Count Love
29933,2020-05-30,"Durham, NC","Durham, NC",200.0,200.0,"['https://www.newsobserver.com/news/coronavirus/article243112616.html', 'https://myfox8.com/news/it-went-beautiful-hundreds-at-durham-protest-remain-peaceful-saturday/', 'https://www.dukechronicle.com/article/2020/06/stronger-together-durham-protest-decries-george-floyd-death-police-brutality']",Count Love
29934,2020-05-30,"Raleigh, NC","Raleigh, NC",1000.0,1000.0,"['https://www.newsobserver.com/news/coronavirus/article243112616.html', 'https://www.newsobserver.com/news/local/article243135831.html', 'http://nsjonline.com/article/2020/06/around-the-state-a-night-of-protest-vandalism-shouting/', 'https://www.newsobserver.com/news/local/article243173816.html', 'https://www.newsobserver.com/news/local/counties/durham-county/article243240341.html']",Count Love
29936,2020-05-30,"Charleston, SC","Marion Square, Charleston, SC",1000.0,1000.0,"['https://www.live5news.com/2020/05/30/rally-george-floyd-saturday-marion-square/', 'https://www.live5news.com/2020/05/31/daylight-reveals-extent-damage-downtown-after-protest-turns-riot/', 'https://www.postandcourier.com/news/protesters-march-in-summerville-curfews-in-town-and-area-counties-extended/article_18116778-a41b-11ea-baba-07e63acf5125.html', 'https://www.postandcourier.com/news/small-group-of-protesters-march-for-criminal-justice-reform-in-north-charleston/article_36bbe252-a59c-11ea-bf47-5f943295f7cf.html']",Count Love
29946,2020-05-30,"Wichita, KS","Wichita, KS",1800.0,1800.0,"['https://www.cjonline.com/news/20200530/large-rally-at-statehouse-protests-police-brutality', 'https://www.kansas.com/news/local/article243125496.html', 'https://www.kake.com/story/42196955/protests-rallies-in-wichita-over-the-weekend', 'https://www.kansas.com/news/politics-government/article243199081.html', 'https://www.ksn.com/news/local/group-in-wichita-says-they-will-hold-a-peaceful-rally-for-george-floyd/']",Count Love
29954,2020-05-30,"Minneapolis, MN","Minneapolis, MN",1000.0,1000.0,"['https://www.adn.com/nation-world/2020/05/30/national-guard-summoned-to-aid-cities-as-protesters-and-looters-clash-with-police/', 'https://www.mercurynews.com/fox-news-reporter-attacked-chased', 'https://www.moultrieobserver.com/news/fox-news-reporter-attacked-chased-from-demonstration/article_c3d1e904-a2b6-11ea-8876-1bb0e4da98fa.html', 'https://www.nbcnews.com/news/us-news/exhausting-traumatizing-minneapolis-protests-push-peace-amid-police-confrontations-n1222196', 'https://www.thedickinsonpress.com/news/crime-and-courts/6519151-Charges-Man-shot-at-2-Minneapolis-police-officers-during-protest', 'https://lasvegassun.com/news/2020/jun/08/police-rubber-bullets-protesters-can-kill-blind/', 'https://www.kuow.org/stories/two-drivers-have-accelerated-toward-seattle-protesters-this-month', 'https://www.cincinnati.com/story/news/2020/05/29/police-activists-officials-george-floyd-minneapolis-death-protests/5284875002/']",Count Love
29956,2020-05-30,"College Station, TX","College Station, TX",,nan,"['https://www.theeagle.com/news/local/bryan-demonstration-against-racism-police-violence-draws-hundreds/article_7de53bc4-a3bc-11ea-bf9b-4fa484ecd8b1.html', 'https://www.kbtx.com/content/news/George-Floyd-peaceful-protest-forms-in-College-Station-570885181.html']",Count Love
